learner_id,employee_id,full_name,email,role,department,region,manager_id,employment_status,role_requires_certification,hire_date,source_system
L09102,E09102,Learner 09102,learner09102@example.com,Product Manager,Product,LATAM,M028,Active,True,2024-03-25,HRIS
L09103,E09103,Learner 09103,learner09103@example.com,Support Specialist,Support,NA,M055,Active,True,2024-10-19,HRIS
L09104,E09104,Learner 09104,learner09104@example.com,Sales Engineer,Sales,LATAM,M028,Active,True,2024-02-02,HRIS
L09105,E09105,Learner 09105,learner09105@example.com,Support Specialist,Support,NA,M069,Active,True,2024-04-28,HRIS
L09106,E09106,Learner 09106,learner09106@example.com,Customer Success Manager,Customer Success,LATAM,M061,Active,True,2022-09-17,HRIS
L09107,E09107,Learner 09107,learner09107@example.com,Implementation Consultant,Professional Services,LATAM,M075,Inactive,True,2024-10-04,HRIS
L09108,E09108,Learner 09108,learner09108@example.com,Customer Success Manager,Customer Success,NA,M035,Active,False,2022-12-31,HRIS
L09109,E09109,Learner 09109,learner09109@example.com,Customer Success Manager,Customer Success,EMEA,M054,Active,True,2023-06-02,HRIS
L09110,E09110,Learner 09110,learner09110@example.com,Product Manager,Product,APAC,M036,Active,True,2024-07-26,HRIS
L09111,E09111,Learner 09111,learner09111@example.com,Sales Engineer,Sales,LATAM,M058,Active,False,2023-01-19,HRIS
L09112,E09112,Learner 09112,learner09112@example.com,Learning Program Manager,Learning and Development,NA,M005,Active,True,2023-06-02,HRIS
L09113,E09113,Learner 09113,learner09113@example.com,Customer Success Manager,Customer Success,APAC,M028,Active,True,2022-12-31,HRIS
L09114,E09114,Learner 09114,learner09114@example.com,Support Specialist,Support,NA,M067,Active,True,2022-04-06,HRIS
L09115,E09115,Learner 09115,learner09115@example.com,Sales Engineer,Sales,LATAM,M015,Active,True,2021-11-29,HRIS
L09116,E09116,Learner 09116,learner09116@example.com,Customer Success Manager,Customer Success,EMEA,M013,Active,True,2025-02-11,HRIS
L09117,E09117,Learner 09117,learner09117@example.com,Learning Program Manager,Learning and Development,LATAM,M020,Active,True,2024-11-20,HRIS
L09118,E09118,Learner 09118,learner09118@example.com,Product Manager,Product,APAC,M056,Active,True,2025-12-26,HRIS
L09119,E09119,Learner 09119,learner09119@example.com,Implementation Consultant,Professional Services,NA,M058,Active,True,2022-09-06,HRIS
L09120,E09120,Learner 09120,learner09120@example.com,Product Manager,Product,EMEA,M054,Active,True,2023-06-19,HRIS
L09121,E09121,Learner 09121,learner09121@example.com,Product Manager,Product,EMEA,M033,Active,True,2026-01-10,HRIS
L09122,E09122,Learner 09122,learner09122@example.com,HR Business Partner,Human Resources,APAC,M075,Active,True,2023-10-09,HRIS
L09123,E09123,Learner 09123,learner09123@example.com,Implementation Consultant,Professional Services,EMEA,M043,Active,True,2021-07-03,HRIS
L09124,E09124,Learner 09124,learner09124@example.com,Security Analyst,Security,APAC,M075,Active,False,2023-08-21,HRIS
L09125,E09125,Learner 09125,learner09125@example.com,Security Analyst,Security,NA,M013,Active,True,2023-03-23,HRIS
L09126,E09126,Learner 09126,learner09126@example.com,Support Specialist,Support,EMEA,M033,Active,True,2024-06-22,HRIS
L09127,E09127,Learner 09127,learner09127@example.com,Implementation Consultant,Professional Services,NA,M012,Active,True,2022-06-05,HRIS
L09128,E09128,Learner 09128,learner09128@example.com,Security Analyst,Security,LATAM,M042,Active,True,2022-12-23,HRIS
L09129,E09129,Learner 09129,learner09129@example.com,Sales Engineer,Sales,APAC,M068,Active,True,2025-03-11,HRIS
L09130,E09130,Learner 09130,learner09130@example.com,HR Business Partner,Human Resources,APAC,M039,Active,True,2022-01-12,HRIS
L09131,E09131,Learner 09131,learner09131@example.com,Learning Program Manager,Learning and Development,EMEA,M020,Active,True,2026-03-15,HRIS
L09132,E09132,Learner 09132,learner09132@example.com,Support Specialist,Support,EMEA,M065,Active,True,2022-09-17,HRIS
L09133,E09133,Learner 09133,learner09133@example.com,HR Business Partner,Human Resources,LATAM,M020,Active,True,2024-02-12,HRIS
L09134,E09134,Learner 09134,learner09134@example.com,Customer Success Manager,Customer Success,APAC,M023,Active,True,2026-02-09,HRIS
L09135,E09135,Learner 09135,learner09135@example.com,Sales Engineer,Sales,APAC,M046,Active,False,2026-02-26,HRIS
L09136,E09136,Learner 09136,learner09136@example.com,Security Analyst,Security,APAC,M019,Active,False,2023-01-30,HRIS
L09137,E09137,Learner 09137,learner09137@example.com,HR Business Partner,Human Resources,APAC,M046,Active,True,2022-10-06,HRIS
L09138,E09138,Learner 09138,learner09138@example.com,Learning Program Manager,Learning and Development,APAC,M071,Active,True,2023-06-06,HRIS
L09139,E09139,Learner 09139,learner09139@example.com,Implementation Consultant,Professional Services,APAC,M033,Active,True,2024-12-06,HRIS
L09140,E09140,Learner 09140,learner09140@example.com,Implementation Consultant,Professional Services,NA,M004,Active,False,2022-06-13,HRIS
L09141,E09141,Learner 09141,learner09141@example.com,Sales Engineer,Sales,EMEA,M039,Active,False,2023-08-06,HRIS
L09142,E09142,Learner 09142,learner09142@example.com,Sales Engineer,Sales,LATAM,M071,Active,True,2024-10-15,HRIS
L09143,E09143,Learner 09143,learner09143@example.com,Support Specialist,Support,NA,M053,Active,True,2022-05-25,HRIS
L09144,E09144,Learner 09144,learner09144@example.com,Security Analyst,Security,APAC,M080,Active,True,2025-09-26,HRIS
L09145,E09145,Learner 09145,learner09145@example.com,Security Analyst,Security,NA,M065,Active,True,2025-01-30,HRIS
L09146,E09146,Learner 09146,learner09146@example.com,Learning Program Manager,Learning and Development,LATAM,M054,Active,True,2022-12-03,HRIS
L09147,E09147,Learner 09147,learner09147@example.com,HR Business Partner,Human Resources,LATAM,M052,Active,True,2024-06-10,HRIS
L09148,E09148,Learner 09148,learner09148@example.com,Learning Program Manager,Learning and Development,EMEA,M052,Active,True,2024-10-15,HRIS
L09149,E09149,Learner 09149,learner09149@example.com,Sales Engineer,Sales,LATAM,M019,Active,True,2025-10-02,HRIS
L09150,E09150,Learner 09150,learner09150@example.com,Customer Success Manager,Customer Success,APAC,M065,Active,True,2023-04-26,HRIS
L09151,E09151,Learner 09151,learner09151@example.com,Implementation Consultant,Professional Services,APAC,M059,Active,True,2024-06-14,HRIS
L09152,E09152,Learner 09152,learner09152@example.com,Customer Success Manager,Customer Success,NA,M042,Active,True,2026-02-09,HRIS
L09153,E09153,Learner 09153,learner09153@example.com,Learning Program Manager,Learning and Development,EMEA,M060,Active,True,2022-10-21,HRIS
L09154,E09154,Learner 09154,learner09154@example.com,Security Analyst,Security,EMEA,M058,Active,True,2023-01-12,HRIS
L09155,E09155,Learner 09155,learner09155@example.com,Security Analyst,Security,LATAM,M057,Active,True,2025-05-10,HRIS
L09156,E09156,Learner 09156,learner09156@example.com,Implementation Consultant,Professional Services,NA,M026,Active,True,2024-05-12,HRIS
L09157,E09157,Learner 09157,learner09157@example.com,Learning Program Manager,Learning and Development,NA,M023,Active,True,2024-05-11,HRIS
L09158,E09158,Learner 09158,learner09158@example.com,Security Analyst,Security,EMEA,M052,Active,True,2025-07-10,HRIS
L09159,E09159,Learner 09159,learner09159@example.com,HR Business Partner,Human Resources,APAC,M072,Active,False,2026-03-04,HRIS
L09160,E09160,Learner 09160,learner09160@example.com,Support Specialist,Support,APAC,M063,Active,False,2025-01-05,HRIS
L09161,E09161,Learner 09161,learner09161@example.com,Implementation Consultant,Professional Services,EMEA,M076,Active,False,2022-03-07,HRIS
L09162,E09162,Learner 09162,learner09162@example.com,Support Specialist,Support,NA,M016,Active,True,2025-05-25,HRIS
L09163,E09163,Learner 09163,learner09163@example.com,Customer Success Manager,Customer Success,EMEA,M048,Active,True,2022-09-03,HRIS
L09164,E09164,Learner 09164,learner09164@example.com,Support Specialist,Support,APAC,M018,Active,True,2021-06-21,HRIS
L09165,E09165,Learner 09165,learner09165@example.com,Sales Engineer,Sales,EMEA,M080,Active,True,2021-06-17,HRIS
L09166,E09166,Learner 09166,learner09166@example.com,Security Analyst,Security,EMEA,M002,Active,True,2021-11-15,HRIS
L09167,E09167,Learner 09167,learner09167@example.com,Support Specialist,Support,APAC,M058,Inactive,True,2021-12-17,HRIS
L09168,E09168,Learner 09168,learner09168@example.com,Product Manager,Product,EMEA,M046,Inactive,False,2025-06-06,HRIS
L09169,E09169,Learner 09169,learner09169@example.com,Learning Program Manager,Learning and Development,LATAM,M079,Active,True,2025-08-23,HRIS
L09170,E09170,Learner 09170,learner09170@example.com,Sales Engineer,Sales,NA,M071,Active,True,2025-09-02,HRIS
L09171,E09171,Learner 09171,learner09171@example.com,Customer Success Manager,Customer Success,LATAM,M051,Active,False,2025-06-02,HRIS
L09172,E09172,Learner 09172,learner09172@example.com,Security Analyst,Security,LATAM,M056,Active,True,2022-07-13,HRIS
L09173,E09173,Learner 09173,learner09173@example.com,Implementation Consultant,Professional Services,APAC,M022,Active,True,2021-07-05,HRIS
L09174,E09174,Learner 09174,learner09174@example.com,HR Business Partner,Human Resources,EMEA,M052,Active,True,2024-03-09,HRIS
L09175,E09175,Learner 09175,learner09175@example.com,Implementation Consultant,Professional Services,LATAM,M001,Active,True,2026-03-16,HRIS
L09176,E09176,Learner 09176,learner09176@example.com,Product Manager,Product,APAC,M004,Active,True,2021-07-22,HRIS
L09177,E09177,Learner 09177,learner09177@example.com,Customer Success Manager,Customer Success,NA,M077,Inactive,True,2025-01-06,HRIS
L09178,E09178,Learner 09178,learner09178@example.com,Implementation Consultant,Professional Services,LATAM,M060,Active,True,2024-11-19,HRIS
L09179,E09179,Learner 09179,learner09179@example.com,Product Manager,Product,NA,M028,Active,True,2026-01-02,HRIS
L09180,E09180,Learner 09180,learner09180@example.com,Support Specialist,Support,EMEA,M053,Active,True,2026-01-30,HRIS
L09181,E09181,Learner 09181,learner09181@example.com,Customer Success Manager,Customer Success,EMEA,M015,Active,True,2025-10-25,HRIS
L09182,E09182,Learner 09182,learner09182@example.com,Learning Program Manager,Learning and Development,EMEA,M056,Active,True,2022-01-06,HRIS
L09183,E09183,Learner 09183,learner09183@example.com,HR Business Partner,Human Resources,EMEA,M080,Active,True,2025-04-24,HRIS
L09184,E09184,Learner 09184,learner09184@example.com,HR Business Partner,Human Resources,APAC,M012,Active,True,2025-08-18,HRIS
L09185,E09185,Learner 09185,learner09185@example.com,Sales Engineer,Sales,NA,M019,Active,False,2023-02-06,HRIS
L09186,E09186,Learner 09186,learner09186@example.com,Product Manager,Product,LATAM,M069,Active,True,2021-08-14,HRIS
L09187,E09187,Learner 09187,learner09187@example.com,HR Business Partner,Human Resources,NA,M042,Active,True,2024-05-22,HRIS
L09188,E09188,Learner 09188,learner09188@example.com,HR Business Partner,Human Resources,EMEA,M029,Active,True,2025-06-02,HRIS
L09189,E09189,Learner 09189,learner09189@example.com,Learning Program Manager,Learning and Development,LATAM,M025,Active,False,2022-04-21,HRIS
L09190,E09190,Learner 09190,learner09190@example.com,Security Analyst,Security,NA,M050,Active,True,2024-09-02,HRIS
L09191,E09191,Learner 09191,learner09191@example.com,HR Business Partner,Human Resources,NA,M079,Active,True,2023-07-24,HRIS
L09192,E09192,Learner 09192,learner09192@example.com,Security Analyst,Security,EMEA,M010,Active,True,2023-02-07,HRIS
L09193,E09193,Learner 09193,learner09193@example.com,Support Specialist,Support,APAC,M055,Active,True,2024-11-12,HRIS
L09194,E09194,Learner 09194,learner09194@example.com,Sales Engineer,Sales,APAC,M039,Active,True,2024-02-22,HRIS
L09195,E09195,Learner 09195,learner09195@example.com,Customer Success Manager,Customer Success,EMEA,M029,Active,True,2024-11-11,HRIS
L09196,E09196,Learner 09196,learner09196@example.com,Security Analyst,Security,NA,M018,Active,True,2025-06-19,HRIS
L09197,E09197,Learner 09197,learner09197@example.com,Security Analyst,Security,EMEA,M031,Active,True,2025-03-12,HRIS
L09198,E09198,Learner 09198,learner09198@example.com,Learning Program Manager,Learning and Development,NA,M075,Active,True,2024-09-13,HRIS
L09199,E09199,Learner 09199,learner09199@example.com,Customer Success Manager,Customer Success,APAC,M045,Active,True,2024-09-21,HRIS
L09200,E09200,Learner 09200,learner09200@example.com,Security Analyst,Security,LATAM,M011,Active,False,2024-06-25,HRIS
L09201,E09201,Learner 09201,learner09201@example.com,Learning Program Manager,Learning and Development,APAC,M009,Active,True,2023-12-15,HRIS
L09202,E09202,Learner 09202,learner09202@example.com,Customer Success Manager,Customer Success,NA,M050,Active,True,2021-11-21,HRIS
L09203,E09203,Learner 09203,learner09203@example.com,Customer Success Manager,Customer Success,APAC,M060,Active,True,2021-08-29,HRIS
L09204,E09204,Learner 09204,learner09204@example.com,HR Business Partner,Human Resources,LATAM,M042,Inactive,False,2023-01-09,HRIS
L09205,E09205,Learner 09205,learner09205@example.com,Customer Success Manager,Customer Success,EMEA,M066,Active,True,2024-12-23,HRIS
L09206,E09206,Learner 09206,learner09206@example.com,Learning Program Manager,Learning and Development,NA,M058,Active,True,2025-03-23,HRIS
L09207,E09207,Learner 09207,learner09207@example.com,Security Analyst,Security,LATAM,M012,Active,True,2022-01-24,HRIS
L09208,E09208,Learner 09208,learner09208@example.com,Support Specialist,Support,LATAM,M045,Active,True,2023-03-21,HRIS
L09209,E09209,Learner 09209,learner09209@example.com,Customer Success Manager,Customer Success,NA,M062,Active,True,2025-01-31,HRIS
L09210,E09210,Learner 09210,learner09210@example.com,Product Manager,Product,LATAM,M026,Active,True,2022-06-04,HRIS
L09211,E09211,Learner 09211,learner09211@example.com,Implementation Consultant,Professional Services,EMEA,M022,Active,True,2023-07-30,HRIS
L09212,E09212,Learner 09212,learner09212@example.com,Customer Success Manager,Customer Success,NA,M033,Active,True,2021-11-26,HRIS
L09213,E09213,Learner 09213,learner09213@example.com,HR Business Partner,Human Resources,APAC,M043,Active,True,2024-03-28,HRIS
L09214,E09214,Learner 09214,learner09214@example.com,Security Analyst,Security,EMEA,M074,Active,True,2023-06-13,HRIS
L09215,E09215,Learner 09215,learner09215@example.com,HR Business Partner,Human Resources,NA,M011,Active,True,2022-11-13,HRIS
L09216,E09216,Learner 09216,learner09216@example.com,HR Business Partner,Human Resources,NA,M051,Active,True,2022-03-14,HRIS
L09217,E09217,Learner 09217,learner09217@example.com,Learning Program Manager,Learning and Development,NA,M079,Active,True,2024-03-25,HRIS
L09218,E09218,Learner 09218,learner09218@example.com,Sales Engineer,Sales,NA,M013,Active,True,2023-02-06,HRIS
L09219,E09219,Learner 09219,learner09219@example.com,HR Business Partner,Human Resources,EMEA,M043,Active,True,2022-01-29,HRIS
L09220,E09220,Learner 09220,learner09220@example.com,Learning Program Manager,Learning and Development,NA,M033,Active,True,2025-04-21,HRIS
L09221,E09221,Learner 09221,learner09221@example.com,Support Specialist,Support,EMEA,M003,Active,True,2023-09-28,HRIS
L09222,E09222,Learner 09222,learner09222@example.com,HR Business Partner,Human Resources,APAC,M034,Active,True,2025-06-15,HRIS
L09223,E09223,Learner 09223,learner09223@example.com,Security Analyst,Security,EMEA,M072,Active,True,2024-11-29,HRIS
L09224,E09224,Learner 09224,learner09224@example.com,Learning Program Manager,Learning and Development,EMEA,M010,Active,False,2026-04-05,HRIS
L09225,E09225,Learner 09225,learner09225@example.com,Product Manager,Product,EMEA,M002,Active,False,2021-06-11,HRIS
L09226,E09226,Learner 09226,learner09226@example.com,Security Analyst,Security,EMEA,M077,Active,True,2025-11-05,HRIS
L09227,E09227,Learner 09227,learner09227@example.com,Implementation Consultant,Professional Services,APAC,M066,Active,True,2022-10-11,HRIS
L09228,E09228,Learner 09228,learner09228@example.com,Implementation Consultant,Professional Services,APAC,M013,Active,True,2025-03-03,HRIS
L09229,E09229,Learner 09229,learner09229@example.com,Customer Success Manager,Customer Success,NA,M073,Active,True,2026-01-31,HRIS
L09230,E09230,Learner 09230,learner09230@example.com,Implementation Consultant,Professional Services,APAC,M057,Active,True,2024-11-11,HRIS
L09231,E09231,Learner 09231,learner09231@example.com,Product Manager,Product,APAC,M043,Active,True,2022-01-03,HRIS
L09232,E09232,Learner 09232,learner09232@example.com,HR Business Partner,Human Resources,EMEA,M069,Active,True,2022-01-21,HRIS
L09233,E09233,Learner 09233,learner09233@example.com,Customer Success Manager,Customer Success,APAC,M056,Active,True,2024-10-19,HRIS
